"Class","Family","File","Line","Priority","Details","Snippet"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","147","-","commented-out / in /* */ block","//strSkills << _T(""UPDATE ChaInfo SET ChaInfo.ChaSkills=? WHERE (ChaNum="" <<  dwChaNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","165","-","commented-out / in /* */ block","//strSkillSlot << _T(""UPDATE ChaInfo SET ChaInfo.ChaSkillSlot=? WHERE (ChaNum="" <<  dwChaNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","184","-","commented-out / in /* */ block","//strActionSlot << _T(""UPDATE ChaInfo SET ChaInfo.ChaActionSlot=? WHERE (ChaNum="" <<  dwChaNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","202","-","commented-out / in /* */ block","//strPutOnItems << _T(""UPDATE ChaInfo SET ChaInfo.ChaPutOnItems=? WHERE (ChaNum="" <<  dwChaNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","221","-","commented-out / in /* */ block","//strChaInven << _T(""UPDATE ChaInfo SET ChaInfo.ChaInven=? WHERE (ChaNum="" <<  dwChaNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","241","-","commented-out / in /* */ block","//strChaInven << _T(""UPDATE ChaInfo SET ChaInfo.ChaInven=? WHERE (ChaNum="" <<  dwChaNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","310","-","commented-out / in /* */ block","//strQuest << ""UPDATE ChaInfo SET ChaInfo.ChaQuest=? WHERE (ChaNum="" <<  dwChaNum << "")"";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameChaSave.cpp","327","-","commented-out / in /* */ block","//strQuest << ""UPDATE ChaInfo SET ChaInfo.ChaQuest=? WHERE (ChaNum="" <<  dwChaNum << "")"";"
"ESCAPED","printf","Lib_Network\s_COdbcGameChaStorageLock.cpp","34","MEDIUM","{call sp_InsertStoragePass(%d,'%s','%s',?)} | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 128, ""{call sp_InsertStoragePass(%d,'%s','%s',?)}"", dwChaNum, strName.GetString(), strSPin.GetString("
"ESCAPED","printf","Lib_Network\s_COdbcGameChaStorageLock.cpp","64","MEDIUM","{call sp_CheckStoragePass(%d,'%s','%s',?)} | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 128, ""{call sp_CheckStoragePass(%d,'%s','%s',?)}"", dwChaNum, strName.GetString(), strSPin.GetString()"
"ESCAPED","printf","Lib_Network\s_COdbcGameChaStorageLock.cpp","91","MEDIUM","SELECT ChaSPass FROM ChaStoragePass WHERE ChaNum=% | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 256, ""SELECT ChaSPass FROM ChaStoragePass WHERE ChaNum=%u And ChaName='%s'"", dwChaNum, strName.GetStr"
"ESCAPED","printf","Lib_Network\s_COdbcGameChaStorageLock.cpp","172","MEDIUM","{call sp_ChangeStoragePass(%d,'%s','%s',?)} | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 128, ""{call sp_ChangeStoragePass(%d,'%s','%s',?)}"", dwChaNum, strName.GetString(), strSPin.GetString("
"ESCAPED","printf","Lib_Network\s_COdbcGameChaStorageLock.cpp","193","MEDIUM","{call sp_DeleteStoragePass(%d,'%s',?)} | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 128, ""{call sp_DeleteStoragePass(%d,'%s',?)}"", dwChaNum, strName.GetString() );"
"VULNERABLE","printf","Lib_Network\s_COdbcGameClub.cpp","25","HIGH","{call sp_create_guild(%u,'%s',?)} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call sp_create_guild(%u,'%s',?)}"","
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","51","-","placeholder stmt: {call sp_delete_guild(%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_delete_guild(%u,%u,?)}"", dwClub, dwChaNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","75","-","placeholder stmt: {call sp_update_guild_rank(%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_update_guild_rank(%u,%u,?)}"", dwClub, dwRank );"
"VULNERABLE","printf","Lib_Network\s_COdbcGameClub.cpp","103","HIGH","UPDATE GuildInfo SET GuExpireTime='%s' WHERE GuNum | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuExpireTime='%s' WHERE GuNum=%u"","
"VULNERABLE","printf","Lib_Network\s_COdbcGameClub.cpp","133","HIGH","UPDATE GuildInfo SET GuAllianceSec='%s' WHERE GuNu | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuAllianceSec='%s' WHERE GuNum=%u"","
"VULNERABLE","printf","Lib_Network\s_COdbcGameClub.cpp","163","HIGH","UPDATE GuildInfo SET GuAllianceDis='%s' WHERE GuNu | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuAllianceDis='%s' WHERE GuNum=%u"","
"VULNERABLE","printf","Lib_Network\s_COdbcGameClub.cpp","185","HIGH","UPDATE GuildInfo SET GuAuthorityTime='%s' WHERE Gu | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuAuthorityTime='%s' WHERE GuNum=%u"","
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","210","-","placeholder stmt: {call sp_add_guild_member(%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_add_guild_member(%u,%u,?)}"", dwClub, dwChaNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","230","-","placeholder stmt: {call sp_delete_guild_member(%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_delete_guild_member(%u,?)}"", dwChaNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","256","-","literal-only SQL (no interpolation): SELECT ChaNum, ChaName, GuPosition FROM viewGuildM | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChaNum, ChaName, GuPosition FROM viewGuildMember """
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","342","-","literal-only SQL (no interpolation): SELECT GuNum, ChaNum, GuDeputy, ChaName, GuName,  | exec:Y;esc:N","_snprintf( szTemp, 512, ""SELECT GuNum, ChaNum, GuDeputy, ChaName, GuName, """
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","551","-","numeric-only dynamic SQL (not injectable): SELECT GuildInfo.GuMarkImage FROM GuildInfo where  | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT GuildInfo.GuMarkImage FROM GuildInfo where (GuNum=%u)"", dwClub );"
"VULNERABLE","printf","Lib_Network\s_COdbcGameClub.cpp","615","HIGH","UPDATE GuildInfo SET GuNotice='%s' WHERE GuNum=%u | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""UPDATE GuildInfo SET GuNotice='%s' WHERE GuNum=%u"", szClubNotice, dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","641","-","numeric-only dynamic SQL (not injectable): UPDATE GuildInfo SET GuMarkVer=%u WHERE GuNum=%u | exec:Y;esc:N","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuMarkVer=%u WHERE GuNum=%u"", dwMarkVer, dwClub );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","655","-","placeholder stmt: UPDATE GuildInfo SET GuMarkImage=? WHERE (GuNum=%u | exec:N;esc:N","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuMarkImage=? WHERE (GuNum=%u)"", dwClub );"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcGameClub.cpp","674","-","bound-parameter mechanism","sReturn = ::SQLBindParameter(pConn->hStmt,"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","736","-","numeric-only dynamic SQL (not injectable): SELECT GuNum FROM ChaInfo WHERE ChaNum=%u | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT GuNum FROM ChaInfo WHERE ChaNum=%u"", dwChaNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","805","-","numeric-only dynamic SQL (not injectable): Update GuildInfo Set GuIncomeMoney=%I64d WHERE GuN | exec:Y;esc:N","_snprintf( szTemp, 128, ""Update GuildInfo Set GuIncomeMoney=%I64d WHERE GuNum=%u"", llMoney, dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","835","-","numeric-only dynamic SQL (not injectable): SELECT GuIncomeMoney From GuildInfo WHERE GuNum=%u | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT GuIncomeMoney From GuildInfo WHERE GuNum=%u"", dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","903","-","numeric-only dynamic SQL (not injectable): Update GuildInfo Set GuMoney=%I64d WHERE GuNum=%u | exec:Y;esc:N","_snprintf( szTemp, 128, ""Update GuildInfo Set GuMoney=%I64d WHERE GuNum=%u"", llMoney, dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","933","-","numeric-only dynamic SQL (not injectable): SELECT GuMoney From GuildInfo WHERE GuNum=%u | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT GuMoney From GuildInfo WHERE GuNum=%u"", dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1005","-","numeric-only dynamic SQL (not injectable): SELECT GuildInfo.GuStorage FROM GuildInfo where (G | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT GuildInfo.GuStorage FROM GuildInfo where (GuNum=%u)"", dwClub );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1074","-","placeholder stmt: UPDATE GuildInfo SET GuStorage=? WHERE (GuNum=%u) | exec:N;esc:N","_snprintf( szTemp, 128, ""UPDATE GuildInfo SET GuStorage=? WHERE (GuNum=%u)"", dwClub );"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcGameClub.cpp","1093","-","bound-parameter mechanism","sReturn = ::SQLBindParameter(pConn->hStmt,"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1160","-","numeric-only dynamic SQL (not injectable): UPDATE ChaInfo SET GuPosition=%u | exec:Y;esc:N","_snprintf( szTemp, 128, ""UPDATE ChaInfo SET GuPosition=%u"""
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1183","-","numeric-only dynamic SQL (not injectable): Update GuildInfo WITH (UPDLOCK) Set GuDeputy=%u WH | exec:Y;esc:N","_snprintf( szTemp, 128, ""Update GuildInfo WITH (UPDLOCK) Set GuDeputy=%u WHERE GuNum=%u"", dwDeputy, dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1199","-","numeric-only dynamic SQL (not injectable): Update GuildInfo WITH (UPDLOCK) Set ChaNum=%u WHER | exec:Y;esc:N","_snprintf( szTemp, 128, ""Update GuildInfo WITH (UPDLOCK) Set ChaNum=%u WHERE GuNum=%u"", dwMasterID, dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1219","-","literal-only SQL (no interpolation): SELECT RegionID, GuNum, RegionTax FROM GuildRegion | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT RegionID, GuNum, RegionTax FROM GuildRegion WITH (NOLOCK) ORDER BY RegionID"" );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1288","-","placeholder stmt: {call sp_add_guild_region(%u,%u,%f,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_add_guild_region(%u,%u,%f,?)}"", dwRegionID, dwClub, fTax );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1309","-","placeholder stmt: {call sp_delete_guild_region(%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_delete_guild_region(%u,%u,?)}"", dwRegionID, dwClub );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1341","-","placeholder stmt: {call InsertGuildAlliance(%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call InsertGuildAlliance(%u,%u,?)}"", dwClubP, dwClubS );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1368","-","placeholder stmt: {call DeleteGuildAlliance(%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call DeleteGuildAlliance(%u,%u,?)}"", dwClubP, dwClubS );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1390","-","literal-only SQL (no interpolation): SELECT GuNumP, GuNumS FROM GuildAlliance WITH (NOL | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT GuNumP, GuNumS FROM GuildAlliance WITH (NOLOCK) ORDER BY GuNumP"" );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1453","-","placeholder stmt: {call sp_RequestGuBattle(%u,%u,%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_RequestGuBattle(%u,%u,%u,%u,?)}"", dwClubP, dwClubS, dwEndTime, nAlliance );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1483","-","placeholder stmt: {call sp_EndGuAllianceBattle(%u,%u,%u,%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_EndGuAllianceBattle(%u,%u,%u,%u,%u,?)}"", dwClubP, dwClubS, nGuFlag, nGuKillNum, nGuDea"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1490","-","placeholder stmt: {call sp_EndGuBattle(%u,%u,%u,%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_EndGuBattle(%u,%u,%u,%u,%u,?)}"", dwClubP, dwClubS, nGuFlag, nGuKillNum, nGuDeathNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1515","-","placeholder stmt: {call sp_SaveGuBattle(%u,%u,%u,%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_SaveGuBattle(%u,%u,%u,%u,?)}"", dwClubP, dwClubS, nGuKillNum, nGuDeathNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameClub.cpp","1537","-","placeholder stmt: {call sp_ResetAllianceBattle(%u,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call sp_ResetAllianceBattle(%u,?)}"", dwClub );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameClub.cpp","1558","-","literal-only SQL (no interpolation): SELECT GuSNum, GuFlag, GuKillNum, GuDeathNum, GuBa | exec:Y;esc:N","_snprintf( szTemp, 256, ""SELECT GuSNum, GuFlag, GuKillNum, GuDeathNum, GuBattleStartDate,"""
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","19","-","commented-out / in /* */ block","//strTemp << ""{call sp_create_guild("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","45","-","commented-out / in /* */ block","//strTemp << ""{call sp_delete_guild("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","69","-","commented-out / in /* */ block","//strTemp << ""{call sp_update_guild_rank("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","97","-","commented-out / in /* */ block","//strTemp << ""UPDATE GuildInfo SET "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","99","-","commented-out / in /* */ block","//strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","127","-","commented-out / in /* */ block","//strTemp << ""UPDATE GuildInfo SET "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","129","-","commented-out / in /* */ block","//strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","157","-","commented-out / in /* */ block","//strTemp << ""UPDATE GuildInfo SET "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","159","-","commented-out / in /* */ block","//strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","204","-","commented-out / in /* */ block","//strTemp << ""{call sp_add_guild_member("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","225","-","commented-out / in /* */ block","//strTemp << ""{call sp_delete_guild_member("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","250","-","commented-out / in /* */ block","//strTemp << ""SELECT ChaNum, ChaName, GuPosition FROM viewGuildMember "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","251","-","commented-out / in /* */ block","//strTemp << ""WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","547","-","commented-out / in /* */ block","//strTemp << ""SELECT GuildInfo.GuMarkImage FROM GuildInfo where (GuNum="" <<  dwClub << "")"";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","609","-","commented-out / in /* */ block","//strTemp << ""UPDATE GuildInfo SET GuNotice='"";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","611","-","commented-out / in /* */ block","//strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","635","-","commented-out / in /* */ block","//strTempVer << ""UPDATE GuildInfo SET GuMarkVer="";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","637","-","commented-out / in /* */ block","//   strTempVer << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","652","-","commented-out / in /* */ block","//strTemp << ""UPDATE GuildInfo SET GuMarkImage = ? WHERE (GuNum="" <<  dwClub << "") "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","732","-","commented-out / in /* */ block","//strTemp << ""SELECT GuNum FROM ChaInfo WHERE ChaNum="" << dwChaNum;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","799","-","commented-out / in /* */ block","//strTemp << ""Update GuildInfo Set GuIncomeMoney="";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","801","-","commented-out / in /* */ block","//strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","830","-","commented-out / in /* */ block","//strTemp << ""SELECT GuIncomeMoney From GuildInfo "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","831","-","commented-out / in /* */ block","//strTemp << ""WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","897","-","commented-out / in /* */ block","//strTemp << ""Update GuildInfo Set GuMoney="";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","899","-","commented-out / in /* */ block","//strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","928","-","commented-out / in /* */ block","//strTemp << ""SELECT GuMoney From GuildInfo "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","929","-","commented-out / in /* */ block","//strTemp << ""WHERE GuNum="" << dwClub;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1001","-","commented-out / in /* */ block","//strTemp << ""SELECT GuildInfo.GuStorage FROM GuildInfo where (GuNum="" <<  dwClub << "")"";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1070","-","commented-out / in /* */ block","//strTemp << ""UPDATE GuildInfo SET GuStorage = ? WHERE (GuNum="" <<  dwClub << "") "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1154","-","commented-out / in /* */ block","//   strTemp << ""UPDATE ChaInfo SET GuPosition="";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1156","-","commented-out / in /* */ block","//   strTemp << "" WHERE GuNum="" << dwClub << "" AND ChaNum="" << dwChaNum;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1177","-","commented-out / in /* */ block","//   strTemp << ""Update GuildInfo WITH (UPDLOCK) Set GuDeputy="";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1179","-","commented-out / in /* */ block","//   strTemp << "" WHERE GuNum="" << dwClub;"
"DEAD","comment-text","Lib_Network\s_COdbcGameClub.cpp","1215","-","commented-out / in /* */ block","//strTemp = ""SELECT RegionID, GuNum, RegionTax FROM GuildRegion WITH (NOLOCK) "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1281","-","commented-out / in /* */ block","//strTemp << ""{call sp_add_guild_region("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1303","-","commented-out / in /* */ block","//strTemp << ""{call sp_delete_guild_region("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1335","-","commented-out / in /* */ block","//strTemp << ""{call InsertGuildAlliance("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameClub.cpp","1362","-","commented-out / in /* */ block","//strTemp << ""{call DeleteGuildAlliance("";"
"DEAD","comment-text","Lib_Network\s_COdbcGameClub.cpp","1387","-","commented-out / in /* */ block","//strTemp = ""SELECT GuNumP, GuNumS FROM GuildAlliance WITH (NOLOCK) ORDER BY GuNumP"";"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameFriend.cpp","26","-","literal-only SQL (no interpolation): SELECT ChaP, ChaS, ChaName, ChaFlag From viewChaFr | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChaP, ChaS, ChaName, ChaFlag From viewChaFriend """
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcGameFriend.cpp","30","-","literal-only SQL (no interpolation): SELECT TOP 100 ChaP, ChaS, ChaName, ChaFlag From v | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT TOP 100 ChaP, ChaS, ChaName, ChaFlag From viewChaFriend """
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameFriend.cpp","108","-","placeholder stmt: {call DeleteChaFriend(%d,%d,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call DeleteChaFriend(%d,%d,?)}"", nChaP, nChaS );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameFriend.cpp","127","-","placeholder stmt: {call InsertChaFriend(%d,%d,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call InsertChaFriend(%d,%d,?)}"", nChaP, nChaS );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcGameFriend.cpp","147","-","placeholder stmt: {call UpdateChaFriend(%d,%d,%d,?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call UpdateChaFriend(%d,%d,%d,?)}"", nChaP, nChaS, nFlag );"
"DEAD","concat/stream","Lib_Network\s_COdbcGameFriend.cpp","20","-","commented-out / in /* */ block","//strTemp << ""SELECT ChaP, ChaS, ChaName, ChaFlag From viewChaFriend "";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameFriend.cpp","21","-","commented-out / in /* */ block","//strTemp << ""WHERE ChaP="" << nChaNum;"
"DEAD","concat/stream","Lib_Network\s_COdbcGameFriend.cpp","102","-","commented-out / in /* */ block","//strTemp << ""{call DeleteChaFriend("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameFriend.cpp","121","-","commented-out / in /* */ block","//strTemp << ""{call InsertChaFriend("";"
"DEAD","concat/stream","Lib_Network\s_COdbcGameFriend.cpp","140","-","commented-out / in /* */ block","//strTemp << ""{call UpdateChaFriend("";"
"VULNERABLE","printf","Lib_Network\s_COdbcGameInven.cpp","38","HIGH","Update UserInven Set ChaStorage2='%s' WHERE UserNu | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""Update UserInven Set ChaStorage2='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcGameInven.cpp","42","HIGH","Update UserInven Set ChaStorage3='%s' WHERE UserNu | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""Update UserInven Set ChaStorage3='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcGameInven.cpp","46","HIGH","Update UserInven Set ChaStorage4='%s' WHERE UserNu | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""Update UserInven Set ChaStorage4='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
